"CODIGO";"NOMBRE";"PROGRAMA";"COD_PADRE";"ORDEN"
"2V2004570";"FACTURACIÓN DE DEPÓSITOS";"ALBDEPRO";"2V20045";"170"
"2V20050";"INTRASTAT COMPRAS";"";"2V20";"850"
"2V20050010";"GENERACIÓN INTRASTAT COMPRAS";"C_INTRAS";"2V20050";"100"
"2V20055";"PROCESO RECLAMACIÓN PROVEEDOR";"";"2V20";"855"
"2V20055010";"RECLAMACIONES A PROVEEDOR";"C_RECLAMPROV";"2V20055";"100"
"2V20100";"CONSULTAS";"";"2V20";"900"
"2V20100010";"SOLICITUDES";"";"2V20100";"100"
"2V2010001010";"CONS. SITUACIÓN SOLIC. COMPRAS";"C_CSOLIC";"2V20100010";"100"
"2V2010001020";"CONS. SOLIC. COMPRAS/USUARIO";"C_CSOMAT";"2V20100010";"200"
"2V2010001030";"CONS. SOLIC. COMPRAS ARTÍCULO";"C_CSOLAR";"2V20100010";"300"
"2V20100015";"EXPEDIENTES IMPORTACIÓN";"";"2V20100";"150"
"2V20100015010";"SITUACIÓN EXP. IMPORTACIÓN";"GI:STD_EXPIMP";"2V20100015";"100"
"2V20100015020";"SITUACIÓN HOJAS SEGUIMIENTO";"GI:STD_EXPHOJ";"2V20100015";"200"
"2V20100015030";"DESGLOSE EMBARQUES";"GI:STD_EXPEMB";"2V20100015";"300"
"2V20100020";"PEDIDOS";"";"2V20100";"200"
"2V2010002010";"CONSULTA GENERAL DE PEDIDOS";"C_CPEDID";"2V20100020";"100"
"2V2010002015";"LISTADO GENERAL DE PEDIDOS";"C_LPEDIC";"2V20100020";"200"
"2V2010002020";"CONSULTA POR FECHA DE ENTREGA";"C_CPEPLE";"2V20100020";"300"
"2V2010002025";"CONSULTA POR ALMACÉN Y FECHA";"C_CPECAL";"2V20100020";"400"
"2V2010002030";"CONSULTA ARTÍCULOS EN PEDIDOS";"C_CPEDCO";"2V20100020";"500"
"2V2010002035";"_____ESPECÍFICAS ALUMINIO_____";"";"2V20100020";"600"
"2V201000203505";"CONSULTA DESGLOSE PEDIDOS";"DESGPEDCOM";"2V2010002035";"100"
"2V2010002055";"______________________________";"NULO";"2V20100020";"700"
"2V2010002060";"CONSULTA DE ANULACIÓN PEDIDOS";"C_CANPED";"2V20100020";"800"
"2V2010002085";"______________________________";"NULO";"2V20100020";"900"
"2V2010002090";"CONSULTA ENLACE COMPRAS VENTAS";"C_CPEDVC";"2V20100020";"1000"
"2V20100030";"ALBARANES";"";"2V20100";"300"
"2V2010003010";"CONSULTA GENERAL DE ALBARANES";"C_CALBAR";"2V20100030";"100"
"2V2010003015";"LISTADO GENERAL DE ALBARANES";"C_PLALB";"2V20100030";"200"
"2V2010003020";"CONSULTA ALBAR. VENTA<->COMPRA";"CO_ALBCV";"2V20100030";"300"
"2V2010003050";"CONSULTA ALBARANES RECLAMACIÓN";"C_ALBREC";"2V20100030";"600"
"2V2010003060";"CONSULTA DE MERMAS EN COMPRAS";"C_MERARTPRO";"2V20100030";"700"
"2V2010003070";"LISTADO DE COMPRAS X ARTÍCULO";"C_LPRART";"2V20100030";"800"
"2V2010003075";"LISTADO DE REAPROVISIONAMIENTO";"C_LREAPRO";"2V20100030";"900"
"2V20100040";"FACTURAS";"";"2V20100";"400"
"2V2010004005";"CONSULTA REGISTRO DE FACTURAS";"C_CREFAP";"2V20100040";"50"
"2V2010004010";"CONSULTA FACTURAS DE COMPRAS";"C_CFACTC";"2V20100040";"100"
"2V2010004020";"LISTADO DE FACTURAS";"C_PLFACT";"2V20100040";"200"
"2V2010004030";"LISTADO ALBARANES EN FACTURAS";"C_ALCONT";"2V20100040";"300"
"2V2010004040";"LISTADO CARGOS EN FACTURAS";"C_LCARGO";"2V20100040";"400"
"2V2010004080";"CONSULTA CANCELACIÓN FACTURAS";"C_CCANFA";"2V20100040";"800"
"2V20100050";"DEVOLUCIONES";"";"2V20100";"500"
"2V20100050010";"CONSULTA DE DEVOLUCIONES";"C_CDEVOL";"2V20100050";"100"
"2V20100050020";"LISTADO DE DEVOLUCIONES";"C_LISDEV";"2V20100050";"200"
"2V20100060";"CARGOS A PROVEEDORES";"";"2V20100";"600"
"2V20100060010";"CONSULTAS DE CARGOS";"C_CGATIP";"2V20100060";"100"
"2V20100060020";"CONSULTA PREVISIÓN DE CARGOS";"C_CPREVC";"2V20100060";"200"
"2V20100070";"CONTRATOS";"";"2V20100";"700"
"2V2010007010";"SITUACIÓN CONTRATOS SUMINISTRO";"C_CSTCNT";"2V20100070";"10"
"2V2010007020";"EXTRACTO MOVIMIENTOS DEPOSITOS";"C_CEXMDP";"2V20100070";"20"
"2V2010007025";"VENCIMIENTO CONTRATOS DEPOSITO";"C_CVENCO";"2V20100070";"30"
"2V2010007030";"STOCK DEPÓSITOS POR PROVEEDOR";"A_DEPPRO";"2V20100070";"40"
"2V2010007035";"STOCK DEPÓSITOS POR ARTICULOS";"A_DEPRAR";"2V20100070";"50"
"2V20100090";"GENERAL";"";"2V20100";"800"
"2V2010009010";"CONSULTA DOCUMENTOS DE COMPRA";"C_DOCUME";"2V20100090";"10"
"2V2010009020";"PROVEEDORES HOMOLOGADOS";"C_PROHOM";"2V20100090";"20"
"2V20600";"AUDITORÍAS Y UTILIDADES";"";"2V20";"1000"
"2V2060010";"CAMBIAR ARTICULOS DE PROVEEDOR";"C_CAMPRO";"2V20600";"10"
"2V2060020";"GENERACIÓN MOVIMIENTOS";"C_GMOVCO";"2V20600";"20"
"2V2060090";"AUDITORIA DE ALBARANES";"CO_AUALC";"2V20600";"900"
"2V20700";"______________________________";"NULO";"2V20";"1100"
"2V20800";"USO INTERNO. CONTADORES";"";"2V20";"1200"
"2V20800010";"CONTADORES Y HUECOS";"C_MCONTC";"2V20800";"100"
"2V20800020";"CONTADORES AUTOFACTURAS";"C_MCTRAF";"2V20800";"200"
"2V20800025";"CONTADORES AUTOFACTURAS/NIF";"C_MCTRAP";"2V20800";"250"
"2V20800030";"CADENA CALCULO ATÍPICOS";"C_CALCAT";"2V20800";"300"
"2V2080009010";"CONTADORES MATADEROS";"MAT_CONTAD";"2V20800";"910"
"2V25";"VENTAS - DISTRIBUCIÓN";"";"";"400"
"2V25000";"MAESTROS";"";"2V25";"100"
"2V25000000";"ORGANIZACIÓN COMERCIAL";"";"2V25000";"100"
"2V2500000010";"ORGANIZACIONES COMERCIALES";"A_MORCME";"2V25000000";"100"
"2V2500000020";"MANT. ORG. COMERCIAL LOGOS";"F_ORGLOG";"2V25000000";"200"
"2V2500000025";"CALENDARIOS ORG. COMERCIAL";"P_MCALEOR";"2V25000000";"350"
"2V2500000030";"VINCULAC. ORG.COMPRAS-ORG.VTAS";"C_COMVEN";"2V25000000";"300"
"2V2500000040";"PARÁMETROS GENERALES ALUMINIO";"EX_PARAMETROS";"2V25000000";"400"
"2V25000005";"CLIENTES";"";"2V25000";"200"
"2V2500000510";"CLIENTES";"CLIENTES";"2V25000005";"100"
"2V2500000520";"AUXILIARES DE CLIENTES";"";"2V25000005";"200"
"2V250000052001";"AGENDA DE CLIENTES";"AGENCLIE";"2V2500000520";"100"
"2V250000052010";"BLOQUEO DE CLIENTES";"BLOQCLIE";"2V2500000520";"200"
"2V250000052015";"PARÁMETROS CLIENTES X C.CONT.";"CLIPARCCONT";"2V2500000520";"300"
"2V250000052020";"CLIENTES Y C.N.A.E.";"CLIECNAE";"2V2500000520";"400"
"2V250000052025";"IMPUESTOS DE CLIENTES";"IMPCLIE";"2V2500000520";"500"
"2V250000052030";"AGENTES DE CLIENTES";"AGENTCLI";"2V2500000520";"600"
"2V250000052035";"DOMICILIOS PAGO CLIENTES";"DOMPCLIE";"2V2500000520";"700"
"2V250000052040";"CLAVES ESTADÍSTICAS CLIENTES";"CLA_EST";"2V2500000520";"800"
"2V250000052045";"CLIENTES-PROVEEDORES";"CLIEPROV";"2V2500000520";"900"
"2V250000052050";"DOMICILIOS ENVÍO CLIENTES";"DOMENVIO";"2V2500000520";"1000"
"2V250000052055";"RUTAS DOMICILIOS DE ENVÍO";"RUTADOME";"2V2500000520";"1100"
"2V250000052060";"INCIDENCIAS DE CLIENTES";"INCCLIE";"2V2500000520";"1200"
"2V250000052063";"CARNETS PROFESIONALES CLIENTES";"F_CARNET_PROF_CLI";"2V2500000520";"1250"
"2V250000052065";"ALMACENES DESTINO TRASPASO";"A_TRAVCL";"2V2500000520";"1300"
"2V250000052070";"SILOS POR DOMICILIOS DE ENVÍO";"CO_DOSIL";"2V2500000520";"1400"
"2V250000052080";"TALLAS Y COLRES POR CLIENTE";"F_CLTALCOL";"2V2500000520";"1500"
"2V250000052090";"EQUIVALENCIAS CLIENTES - MODEM";"F_MEQCLM";"2V2500000520";"1600"
"2V2500000530";"CLIENTES PERMITIDOS";"CLI_PERM";"2V25000005";"300"
"2V2500000540";"ALARMAS CLIENTES";"ALAR_CLI";"2V25000005";"400"
"2V2500000550";"ALARMAS VENTAS";"ALAR_VTA";"2V25000005";"500"
"2V2500000560";"CLIENTES RIESGO X C.CONT";"CLI_RIESGOS";"2V25000005";"600"
"2V2500000570";"ÁRBOLES DE CLIENTE";"CO_COARB";"2V25000005";"700"
"2V2500000580";"LÍNEAS DE CRÉDITO";"FE_LINCRE";"2V25000005";"800"
"2V2500000590";"Nº ALBARANES POR FACTURA";"FA_NUMALB";"2V25000005";"900"
"2V2500000595";"CARNETS PROFESIONALES";"F_CARNET_PROF";"2V25000005";"950"
"2V25000010";"LOGÍSTICA";"";"2V25000";"300"
"2V2500001015";"ZONAS";"ZONAS";"2V25000010";"200"
"2V2500001020";"______________________________";"NULO";"2V25000010";"300"
"2V2500001025";"TIPOS DE CARGA";"TIPCARGA";"2V25000010";"400"
"2V2500001030";"TIPOS DE REPARTO";"REPARUTA";"2V25000010";"500"
"2V2500001035";"TIPOS RUTAS";"CO_TIPRU";"2V25000010";"600"
"2V2500001037";"TIPOS RUTAS POR ORGANIZACIÓN";"CO_ORTRU";"2V25000010";"650"
"2V2500001040";"RUTAS";"RUTAS";"2V25000010";"700"
"2V2500001043";"ORDEN DE RUTAS";"ORD_RUTA";"2V25000010";"750"
"2V2500001045";"HORAS DE SALIDA DE RUTAS";"HOR_RUTA";"2V25000010";"800"
"2V2500001050";"RUTAS POR CÓDIGO POSTAL";"RUTCOPOS";"2V25000010";"900"
"2V2500001055";"RUTAS DÍAS DE LA SEMANA";"RUTAS_VS";"2V25000010";"1000"
"2V2500001056";"RUTAS DÍAS FIJOS";"RUTAS_DF";"2V25000010";"1025"
"2V2500001057";"RUTAS POR AGENTE";"F_RUTAGE";"2V25000010";"1050"
"2V2500001058";"RUTAS POR ALMACÉN";"A_MALRUT";"2V25000010";"1075"
"2V2500001060";"______________________________";"NULO";"2V25000010";"1100"
"2V2500001063";"CONDICIONES DE ENTREGA";"IMCONENT";"2V25000010";"1150"
"2V2500001065";"TIPOS DE VEHÍCULOS";"CO_MTVEH";"2V25000010";"1200"
"2V2500001067";"CAPACIDADES POR TIPO VEHÍCULO";"F_MCAVEH";"2V25000010";"1250"
"2V2500001068";"PROPIETARIOS DE VEHÍCULOS";"F_PROPVEH";"2V25000010";"1275"
"2V2500001070";"CONDUCTORES HABITUALES";"CO_CONHA";"2V25000010";"1300"
"2V2500001075";"TRANSPORTISTAS";"F_MTRANS";"2V25000010";"1400"
"2V2500001080";"MATRÍCULAS";"F_MATRIC";"2V25000010";"1500"
"2V2500001085";"______________________________";"NULO";"2V25000010";"1600"
"2V2500001090";"MUELLES DE CARGA";"F_MUCAR";"2V25000010";"1700"
"2V2500001095";"LISTADOS DE PICKING";"F_MLIPIC";"2V25000010";"1800"
"2V25000020";"COMISIONES";"";"2V25000";"400"
"2V2500002010";"ORG.COM. + FAMILIA";"F_MCOMDF";"2V25000020";"100"
"2V2500002015";"ORG.COM. + AGENTE + FAMILIA";"ORGAGFA";"2V25000020";"200"
"2V2500002020";"AGENTE + CLIENTE + FAMILIA";"AGFA_CLI";"2V25000020";"300"
"2V2500002025";"ORG.C. + T.PED + AGENTE + FAM.";"ORAGTIFA";"2V25000020";"400"
"2V2500002030";"ORG.C. + AGENTE + ARTÍCULO";"ORGAGART";"2V25000020";"500"
"2V2500002035";"AGENTE + CLIENTE + ARTÍCULO";"AGART_CLI";"2V25000020";"600"
"2V2500002040";"PENALIZACIÓN COMIS. X APLAZAM.";"F_MPENDF";"2V25000020";"700"
"2V25000030";"TEXTOS";"";"2V25000";"500"
"2V2500003010";"____(TEXTOS EN DOCUMENTOS)____";"NULO";"2V25000030";"100"
"2V2500003015";"TEXTOS X IDIOMA";"TXTPEIDI";"2V25000030";"200"
"2V2500003020";"TEXTOS X CLIENTE";"TXTPECLI";"2V25000030";"300"
"2V2500003025";"TEXTOS X ARTÍCULO E IDIOMA";"TXTPEART";"2V25000030";"400"
"2V2500003030";"TEXTOS X ART./CLIENTE E IDIOMA";"TXTPEA_C";"2V25000030";"500"
"2V2500003035";"TEXTOS X CLIENTE Y DOMIC.ENVÍO";"TXTPECLID";"2V25000030";"535"
"2V2500003040";"TEXTOS X ART/CLIENTE Y D.ENVÍO";"TXTPEA_CD";"2V25000030";"540"
"2V2500003050";"__(TEXTOS EN LOS FORMATOS)__";"NULO";"2V25000030";"600"
"2V2500003055";"TEXTOS PIE DOCUMENTOS";"F_TEXVEN";"2V25000030";"700"
"2V2500003060";"TEXTOS COPIAS DE DOCUMENTOS";"COPDOCUM";"2V25000030";"800"
"2V25000045";"SANIDAD";"";"2V25000";"600"
"2V2500004510";"TIPOS REGISTROS SANITARIOS";"F_TIPRES";"2V25000045";"100"
"2V2500004520";"REGISTROS SANITARIOS";"F_REGSAN";"2V25000045";"200"
"2V2500004530";"PARÁMETROS POR FAMILIA";"F_REGFAM";"2V25000045";"300"
"2V25000050";"PLANTILLAS DE GASTO";"";"2V25000";"650"
"2V2500005010";"MANT. PLANTILLAS DE GASTO";"F_PLAGASTO";"2V25000050";""
"2V25000080";"MOTIVOS DE ...";"";"2V25000";"700"
"2V2500008010";"MOTIVOS RECHAZO PRESUPUESTOS";"F_MREPRE";"2V25000080";"100"
"2V2500008020";"MOTIVOS ANULAC. PEDIDOS VENTA";"F_MAPEDV";"2V25000080";"200"
"2V2500008025";"MOTIVOS CAMBIOS PEDIDOS VENTA";"F_MTCFVT";"2V25000080";"600"
"2V2500008030";"MOTIVOS DEVOLUCIÓN MATERIALES";"F_MOTDEV";"2V25000080";"300"
"2V2500008040";"MOTIVOS ABONOS";"F_MOTABO";"2V25000080";"400"
"2V2500008090";"MOTIVOS CANCELAC./ SUSTITUCIÓN";"F_SUSMOT";"2V25000080";"500"
"2V25000900";"TIPOS DE ...";"";"2V25000";"800"
"2V2500090010";"TIPOS DE FACTURACIÓN";"TIPOSFAC";"2V25000900";"100"
"2V2500090015";"TIPOS DE PEDIDOS";"F_MTIPED";"2V25000900";"200"
"2V2500090016";"TIPOS DE PRESUPUESTOS";"TIPOPRES";"2V25000900";"250"
"2V2500090018";"CLIENTES TIPO DE PEDIDO";"F_CLITP";"2V25000900";"300"
"2V2500090020";"TIPOS DE ENVÍO DE PRESUPUESTOS";"TIPCONPR";"2V25000900";"400"
"2V2500090025";"TIPOS DE CONFIRMACIÓN PEDIDOS";"TIPCONFP";"2V25000900";"500"
"2V2500090026";"TIPOS DE RECHAZO DE PEDIDOS";"TIPRECHP";"2V25000900";"600"
"2V2500090030";"TIPOS DE AVISOS  DE EXPEDICIÓN";"TIPAVEX";"2V25000900";"700"
"2V2500090035";"TIPOS DE ENVÍO DE ALBARANES";"T_ENVALB";"2V25000900";"800"
"2V2500090040";"TIPOS DE ENVÍO DE FACTURAS";"T_ENVFAC";"2V25000900";"900"
"2V2500090045";"TIPOS DE CARGOS Y ABONOS";"TICARABO";"2V25000900";"1000"
"2V250009004510";"TIPOS DE AUTORIZACIONES";"F_TIPAUTPED";"2V25000900";"1025"
"2V2500090050";"SITUACIONES STOCKS EXPEDICIONE";"M_ORGSITU";"2V25000900";"1050"
"2V2500090053";"CONFIG. AGRUPACIÓN ALBARANES";"F_PAGRUPALB";"2V25000900";"1053"
"2V2500090055";"CLASIFICACIONES PLAN DE VENTAS";"F_CLPLAV";"2V25000900";"1055"
"2V2500090060";"TIPOS DE CARNETS";"F_CARNET_PROF_TIP";"2V25000900";"1050"
"2V2500090065";"TIPOS DE FACTURA NCF";"F_TFACNCF";"2V25000900";"1060"
"2V2500090070";"CERTIFICADOS WDT SAF-T PT";"SAFT_PT_WDT_CERT";"2V25000900";"1070"
"2V2500090075";"CERTIFICADOS VIACTT";"SAFT_PT_COMCERT";"2V25000900";"1080"
"2V2500090080";"___  ESPECÍFICAS ALUMINIO  ___";"NULO";"2V25000900";"1100"
"2V2500090085";"TIPOS DE PROCESO";"EXMTPPROC";"2V25000900";"1200"
"2V2500090090";"TIPOS DE PROCESO X TIPO PEDIDO";"EX_PEDVTATPROC";"2V25000900";"1300"
"2V250009009010";"___  CANCELACIONES ___________";"NULO";"2V25000900";"1600"
"2V250009009020";"TIPOS CANC./SUST. ALBARANES";"TIP_ALBCANC";"2V25000900";"1700"
"2V250009009030";"TIPOS CANC./SUST. FACTURAS";"F_SUSTIP";"2V25000900";"1800"
"2V250009009040";"PREDEFINIDOS CANC./SUST.";"PRED_SUS";"2V25000900";"1900"
"2V25000910";"SERIES";"";"2V25000";"900"
"2V2500091010";"TIPOS DE SERIES";"TIPO_SER";"2V25000910";"100"
"2V2500091020";"PARÁMETROS SERIES";"PARSEVTA";"2V25000910";"200"
"2V2500091030";"PARAM. ORG. VENTAS POR SERIE";"PARVTSER";"2V25000910";"300"
"2V2500091040";"LOGOS DE TIPOS DE SERIES";"TIPSERLG";"2V25000910";"400"
"2V2500091050";"RANGOS DE SERIES DE VENTAS";"F_RANSER";"2V25000910";"500"
"2V2500091060";"SERIES DOCUMENTOS SAFT PT";"SERIES_DOC_PT";"2V25000910";"600"
"2V25000920";"PUNTOS FIDELIZACIÓN";"";"2V25000";""
"2V2500092000";"MAESTRO CONFIGURACIÓN PKPASS";"F_CONFIGPKPASS";"2V25000920";""
"2V2500092001";"MAESTRO PROGRAMAS FIDELIZACIÓN";"F_PROGFIDE";"2V25000920";""
"2V2500092005";"MAESTRO ADSCRIPCIONES PROGRAM";"F_PROGFIDECLI";"2V25000920";""
"2V2500092010";"MANTENIMIENTO HISTORICO PUNTOS";"F_MTOPUNTOS";"2V25000920";""
"2V25005";"TARIFAS";"";"2V25";"200"
"2V25005010";"ACTUACIONES POR EMPRESA";"ACT_EMP";"2V25005";"100"
"2V25005012";"MAESTRO ESCALA DE DESCUENTOS";"ESCADTOS";"2V25005";"200"
"2V25005015";"______________________________";"NULO";"2V25005";"300"
"2V25005020";"PRECIOS";"";"2V25005";"400"
"2V2500502010";"LISTAS DE PRECIOS";"F_MLSTPC";"2V25005020";"100"
"2V2500502012";"LISTAS DE PRECIOS FECHA ACTIVA";"F_MPRELI";"2V25005020";"150"
"2V2500502013";"LISTAS DE PRECIOS MATRICIAL";"F_MPREMAT";"2V25005020";"175"
"2V2500502015";"PRECIOS POR ARTÍCULO";"PRECXART_VG";"2V25005020";"200"
"2V2500502020";"PRECIOS POR CLIENTE + ARTÍCULO";"F_MCLTPC";"2V25005020";"300"
"2V2500502023";"PRECIOS CLIENTE FECHA ACTIVA";"F_MPRECL";"2V25005020";"350"
"2V2500502025";"PRECIOS PUNTO POR CLIENTE";"F_MODPPTO";"2V25005020";"400"
"2V2500502030";"PRECIOS POR CLIENTE Y PROYECTO";"F_MCLTPR";"2V25005020";"500"
"2V2500502035";"PRECIOS POR TIPO DE NEGOCIO";"F_CALART";"2V25005020";"550"
"2V2500502040";"EXCEPCIONES POR CLIENTE Y FAM.";"F_EXCLPR";"2V25005020";"575"
"2V2500502050";"_________(ESCALADOS)__________";"NULO";"2V25005020";"600"
"2V2500502053";"ESCALADO FAMILIA";"F_MPRELU";"2V25005020";"700"
"2V2500502055";"ESCALADO ARTÍCULO";"F_MPREUN";"2V25005020";"800"
"2V2500502060";"ESCALADO TIPO CLIE. + ARTÍCULO";"F_MPRETCU";"2V25005020";"900"
"2V2500502065";"ESCALADO CLIENTE + ARTÍCULO";"F_MPRECU";"2V25005020";"1000"
"2V2500502075";"____(INFORMES DE PRECIOS)____";"NULO";"2V25005020";"1100"
"2V2500502080";"LISTADO GENERAL DE TARIFAS";"VGLSTPRC";"2V25005020";"1200"
"2V2500502085";"LISTADO TARIFAS POR CLIENTE";"VGPRCCLI";"2V25005020";"1300"
"2V2500502090";"LISTADO DE PRECIOS Y OFERTAS";"CO_LPROFE";"2V25005020";"1400"
"2V2500502095";"_________(UTILIDADES)_________";"NULO";"2V25005020";"1500"
"2V2500502096";"IMPORTACIÓN DE TARIFAS X EXCEL";"U_IMPPRE";"2V25005020";"1600"
"2V25005025";"FÓRMULAS DE PRECIOS";"";"2V25005";"450"
"2V2500502510";"FÓRMULAS";"F_MPLFOR";"2V25005025";"10"
"2V2500502515";"VARIACIONES DE PRECIOS";"F_MVARLI";"2V25005025";"20"
"2V2500502520";"MÁRGENES POR FAMILIA";"F_PLMAR";"2V25005025";"30"
"2V2500502530";"MÁRGENES POR ARTÍCULO";"F_PLARTM";"2V25005025";"40"
"2V2500502533";"MÁRGENES POR ARTÍCULO S/PRES.";"F_PLARTSP";"2V25005025";"45"
"2V2500502535";"MÁRGENES POR ARTÍCULO/FAMILIA";"CO_CLFAM";"2V25005025";"50"
"2V2500502540";"MÁRGEN COMERCIAL PROVEEDOR";"CO_MACOP";"2V25005025";"60"
"2V2500502545";"PRECIOS POR BANDA";"CO_PRBAN";"2V25005025";"70"
"2V2500502550";"PRECIOS MARCADOS";"F_PRECMARC";"2V25005025";"75"
"2V2500502590";"APLICAR FÓRMULAS";"F_CALFOR";"2V25005025";"80"
"2V25005030";"DESCUENTOS";"";"2V25005";"500"
"2V2500503005";"_________ (LINEALES) _________";"NULO";"2V25005030";"50"
"2V2500503010";"DTOS. TIPO CLIENTE  (IFT)";"F_MDTCIF";"2V25005030";"100"
"2V2500503015";"DTOS. CLIENTE (IFC)";"F_MDCIMF";"2V25005030";"200"
"2V2500503020";"DTOS. TIPO CLI./ FAM.1 (ILT)";"F_MDTCIL";"2V25005030";"300"
"2V2500503025";"DTOS.CLIENTE/FAMILIA 1 (ILC)";"F_MDCIML";"2V25005030";"400"
"2V2500503030";"DTOS.TIPO CLI./ ARTÍCULO (ITA)";"F_DTAIML";"2V25005030";"500"
"2V2500503035";"DTOS. CLIENTE Y ARTÍCULO (ICA)";"F_DCAIML";"2V25005030";"600"
"2V2500503050";"_________(ESCALADOS)__________";"NULO";"2V25005030";"700"
"2V2500503052";"DTOS. TIPO CLI. Y UNIDAD (ETA)";"F_MDESTCU";"2V25005030";"750"
"2V2500503055";"DTOS. ESCALA (IFE)";"F_MDIMFA";"2V25005030";"800"
"2V2500503060";"DTOS. FAMILIA Y ESCALA (ILE)";"F_MDIMLI";"2V25005030";"900"
"2V2500503065";"DTOS. CLI. PROYECTO FAM. (ILO)";"F_DCIMPRL";"2V25005030";"950"
"2V2500503070";"DTOS. ALMACEN Y ARTÍCULO (EAA)";"F_MDESALU";"2V25005030";"975"
"2V2500503075";"DTOS. CLI, ART Y UNIDAD (CAE)";"F_MDESCU";"2V25005030";"976"
"2V2500503080";"_________(PLANTILLAS)________";"NULO";"2V25005030";"1000"
"2V2500503081";"MAESTRO DE PLANTILLAS";"F_MPLFAC";"2V25005030";"1100"
"2V2500503085";"MANT.PLANTILLAS COMERCIALES";"F_PLAFDL";"2V25005030";"1200"
"2V2500503090";"________(CONDICIONES)_________";"NULO";"2V25005030";"1300"
"2V2500503093";"CONDICIONES POR TIPO DE PEDIDO";"F_MASIPL2";"2V25005030";"1400"
"2V25005033";"INCREMENTOS";"";"2V25005";"525"
"2V2500503310";"INCREMENTO CLIENTE/DOMICILIO";"CO_MINPC";"2V25005033";"10"
"2V2500503320";"INCREMENTO POR FORMA DE PAGO";"CO_MINPF";"2V25005033";"20"
"2V2500503330";"INCREMENTO POR ZONA DE VENTA";"CO_MINPZ";"2V25005033";"30"
"2V2500503340";"INC. PRECIOS CLIENTE + ART.";"F_INCPRE";"2V25005033";"40"
"2V25005040";"OFERTAS";"";"2V25005";"600"
"2V2500504010";"OFERTAS DE ARTÍCULOS";"F_MOFART";"2V25005040";"100"
"2V2500504015";"OFERTAS DE ARTÍCULOS X CLIENTE";"F_MOFAC";"2V25005040";"200"
"2V2500504020";"OFERTAS DE ARTÍCULOS X ALMACÉN";"F_MOFARA";"2V25005040";"300"
"2V2500504050";"OFERTAS ART. X CLIE.Y PROYECTO";"F_OFACPR";"2V25005040";"900"
"2V2500504055";"OFERTAS ART. X TIPO DE CLIENTE";"F_MOFATC";"2V25005040";"925"
"2V2500504060";"OFERTAS DE FAMILIAS";"F_PLOFE";"2V25005040";"950"
"2V2500504070";"______________________________";"NULO";"2V25005040";"1000"
"2V2500504075";"TIPOS DE OFERTAS MÚLTIPLES";"F_TIPOFER";"2V25005040";"1100"
"2V2500504080";"OFERTAS PRECIOS MÚLTIPLES";"F_OFVTAMIX";"2V25005040";"1200"
"2V2500504090";"______________________________";"NULO";"2V25005040";"1300"
"2V2500504095";"OFERTAS DE PRECIOS DE VENTA";"OFER_PRE";"2V25005040";"1400"
"2V25005040970";"OFERTAS POR CLIENTE Y FAMILIA";"CO_OFPRFA";"2V25005040";"1500"
"2V25005040975";"OFERTAS CLIENTE PADRE/ART.BASE";"CO_OCPAB";"2V25005040";"1600"
"2V25005040980";"______________________________";"NULO";"2V25005040";"1700"
"2V25005040985";"OFERTAS DE PEDIDOS";"F_MANOFE";"2V25005040";"1800"
"2V25005040995";"______________________________";"NULO";"2V25005040";"1850"
"2V25005040997";"ARTÍCULOS REGALO BLOQUEADOS";"BLQARTREG";"2V25005040";"1900"
"2V25005042";"PROMOCIONES";"";"2V25005";"625"
"2V25005043";"PRECIOS DE ETIQUETADO";"";"2V25005";"625"
"2V2500504310";"MANTENIMIENTO DE PVP";"GA_MAPVP";"2V25005043";"100"
"2V2500504320";"MANTENIMIENTO DE OFERTAS";"GA_MOFER";"2V25005043";"200"
"2V2500504330";"LISTADO DE PVP";"GA_LISPVP";"2V25005043";"300"
"2V2500504350";"LISTADO DE PVP Y OFERTAS";"GA_PVPINT";"2V25005043";"400"
"2V25005045";"ECOEMBES & C.E.R";"";"2V25005";"675"
"2V2500504510";"MANTENIMIENTO PUNTO VERDE";"F_MPUNVE";"2V25005045";"10"
"2V2500504520";"TARIFAS DE RESIDUOS";"RESIDUOS";"2V25005045";"20"
"2V25005047";"PORTES";"";"2V25005";"690"
"2V2500504710";"MANTENIMIENTO TARIFAS PORTES";"MA_MTAPO";"2V25005047";"110"
"2V2500504720";"TARIFAS DE PORTES POR TRAMOS";"MA_TARPO";"2V25005047";"120"
"2V2500504730";"TARIFAS DE TRANSPORTISTAS";"C_MTAPO";"2V25005047";"130"
"2V2500504735";"PUNTOS OPERACIONALES";"C_PUTOP";"2V25005047";"135"
"2V2500504740";"TARIFAS TRANSPORTISTA TRAMOS";"C_TARTRAN";"2V25005047";"140"
"2V2500504750";"TARIFAS TRANSPORTISTA DESTINOS";"F_TARTRDES";"2V25005047";"150"
"2V2500504760";"TARIFAS CONTRATOS TRANSPORTE";"F_TCONTR";"2V25005047";"200"
"2V25005050";"______________________________";"NULO";"2V25005";"700"
"2V25005055";"ESCALADO DE FORMAS DE PAGO";"F_MESCFP";"2V25005";"800"
"2V25005060";"MÁRGENES MÍNIMOS";"F_MARMIN";"2V25005";"900"
"2V25005070";"TARIFAS SUELO";"";"2V25005";"1000"
"2V2500507010";"LISTA DE PRECIOS SUELO";"F_LSTPSU";"2V25005070";"100"
